numero_expedient,codi_districte,nom_districte,nom_barri,nom_carrer,nk_any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_dia_setmana,descripcio_torn,descripcio_causa_vianant,numero_morts,numero_lesionats_lleus,numero_lesionats_greus,numero_victimes,numero_vehicles_implicats,longitud,latitud,fichero_origen,es_causa_vianant,fecha,dia_semana,fin_de_semana,franja_horaria,total_lesionados,gravedad,accidente_con_victimas
2019S007877,2,Eixample,la Nova Esquerra de l'Eixample,Aragó / Vilamarí,2019,10,Octubre,11,7,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.1483132922796955,41.37993248450549,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007878,10,Sant Martí,Provençals del Poblenou,Espronceda,2019,10,Octubre,11,8,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.1990076774207834,41.409396713120735,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007879,7,Horta-Guinardó,el Baix Guinardó,Padilla / Guinardó,2019,10,Octubre,7,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,1,2.1685221687666196,41.41240552562897,2019_accidents_gu_bcn.csv,FALSE,2019-10-07,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007880,3,Sants-Montjuïc,la Marina del Prat Vermell,D Zona Franca,2019,10,Octubre,11,8,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.1276695246995,41.32808052022765,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007881,9,Sant Andreu,Navas,Maragall,2019,10,Octubre,11,9,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.1807613846657414,41.41914906111776,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007882,1,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Gas,2019,10,Octubre,11,7,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.193729527926034,41.38204594662648,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007883,2,Eixample,la Dreta de l'Eixample,Mallorca,2019,10,Octubre,11,11,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.1629669404759686,41.394376940210975,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007884,3,Sants-Montjuïc,el Poble-sec,Paral·lel,2019,10,Octubre,11,13,Divendres,Matí,No és causa del vianant,0,1,0,1,2,2.1585365896312805,41.37477465392891,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007885,1,Ciutat Vella,el Barri Gòtic,B-10 (Besòs),2019,10,Octubre,11,13,Divendres,Matí,No és causa del vianant,0,2,0,2,2,2.1791932874464464,41.37721616038143,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),2,Leve,TRUE
2019S007886,4,Les Corts,la Maternitat i Sant Ramon,Carles III / Mejía Lequerica,2019,10,Octubre,11,14,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.127209740300816,41.38471175885206,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007887,5,Sarrià-Sant Gervasi,Sarrià,Can Caralleu,2019,10,Octubre,11,14,Divendres,Tarda,No és causa del vianant,0,1,0,1,3,2.1147274767469244,41.40155498262842,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007888,2,Eixample,la Dreta de l'Eixample,Balmes / Diputació,2019,10,Octubre,11,15,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1643248802677872,41.38825591662721,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007889,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso / Fusina,2019,10,Octubre,11,15,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1835611665682464,41.38696706346656,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007890,4,Les Corts,les Corts,Corts,2019,10,Octubre,11,15,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1335053353090583,41.386178548770395,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007891,4,Les Corts,les Corts,Sarrià / Josep Tarradellas,2019,10,Octubre,11,16,Divendres,Tarda,No és causa del vianant,0,3,0,3,2,2.1434285782316898,41.39028780908472,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),3,Leve,TRUE
2019S007892,10,Sant Martí,el Clot,València / Las Navas de Tolosa,2019,10,Octubre,11,17,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1899198018962074,41.41310708946163,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007893,5,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Augusta,2019,10,Octubre,11,16,Divendres,Tarda,No és causa del vianant,0,1,0,1,1,2.154932102785699,41.39642179588881,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007894,5,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Mandri / Josep Balari,2019,10,Octubre,11,15,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1351804044613347,41.40215649398363,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007895,9,Sant Andreu,el Congrés i els Indians,Arnau d'Oms / Riera d'Horta,2019,10,Octubre,11,15,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1773403381288703,41.427996183506835,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007896,3,Sants-Montjuïc,la Font de la Guatlla,Corts Catalanes,2019,10,Octubre,11,17,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.142008444280935,41.3694352241843,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007897,2,Eixample,la Dreta de l'Eixample,Bruc / Rosselló,2019,10,Octubre,11,14,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.163887603649414,41.39867250920192,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007898,2,Eixample,la Dreta de l'Eixample,Balmes,2019,10,Octubre,11,16,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.16117801813703,41.39050117503374,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007899,4,Les Corts,les Corts,Reina Maria Cristina / Joan Güell,2019,10,Octubre,11,16,Divendres,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,2.12784712775852,41.38815399885852,2019_accidents_gu_bcn.csv,TRUE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007900,4,Les Corts,la Maternitat i Sant Ramon,Diagonal,2019,10,Octubre,11,20,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.113259406577878,41.38441729001279,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007901,2,Eixample,la Dreta de l'Eixample,Aragó,2019,10,Octubre,11,16,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1654044531856,41.39245382073419,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007902,8,Nou Barris,Vilapicina i la Torre Llobeta,Quinze,2019,10,Octubre,11,18,Divendres,Tarda,No és causa del vianant,0,1,0,1,1,2.175889177123072,41.42574836893999,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007903,9,Sant Andreu,Sant Andreu,Llenguadoc,2019,10,Octubre,11,20,Divendres,Tarda,No és causa del vianant,0,1,0,1,1,2.1847751717173822,41.43035625437,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007904,2,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Villarroel,2019,10,Octubre,11,15,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1569299295644635,41.38473555617295,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007905,2,Eixample,la Dreta de l'Eixample,Corts Catalanes,2019,10,Octubre,11,22,Divendres,Nit,No és causa del vianant,0,1,0,1,1,2.17099525747257,41.39158187774049,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007906,7,Horta-Guinardó,Horta,Santa Amàlia,2019,10,Octubre,11,22,Divendres,Nit,No és causa del vianant,0,0,0,0,3,2.1641630160891867,41.43035570189163,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),0,Leve,FALSE
2019S007907,5,Sarrià-Sant Gervasi,les Tres Torres,Pau Alcover / Calatrava,2019,10,Octubre,11,19,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1291271518376247,41.400493017974014,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007908,10,Sant Martí,la Verneda i la Pau,Camp Arriassa,2019,10,Octubre,12,0,Dissabte,Nit,No és causa del vianant,0,0,0,0,2,2.2031797585480484,41.424212383880054,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Madrugada (00-06h),0,Leve,FALSE
2019S007909,3,Sants-Montjuïc,Sants,Roma,2019,10,Octubre,11,21,Divendres,Tarda,No és causa del vianant,0,1,0,1,2,2.1424833088541098,41.38042962977074,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007910,3,Sants-Montjuïc,el Poble-sec,Concòrdia,2019,10,Octubre,11,23,Divendres,Nit,No és causa del vianant,0,0,0,0,1,2.1599846257411857,41.373433938376685,2019_accidents_gu_bcn.csv,FALSE,2019-10-11,viernes,Laborable,Noche (18-24h),0,Leve,FALSE
2019S007911,10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diagonal,2019,10,Octubre,12,1,Dissabte,Nit,No és causa del vianant,0,2,0,2,2,2.2051190535402756,41.40764554569516,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Madrugada (00-06h),2,Leve,TRUE
2019S007912,10,Sant Martí,el Parc i la Llacuna del Poblenou,Pallars,2019,10,Octubre,12,4,Dissabte,Nit,Creuar per fora pas de vianants,0,1,0,1,1,2.189753032031113,41.395463123484895,2019_accidents_gu_bcn.csv,TRUE,2019-10-12,sábado,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2019S007913,4,Les Corts,Pedralbes,Dalt (Llobregat),2019,10,Octubre,12,3,Dissabte,Nit,No és causa del vianant,0,1,0,1,1,2.104264436592859,41.385164678954176,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2019S007914,8,Nou Barris,la Prosperitat,Meridiana,2019,10,Octubre,12,6,Dissabte,Matí,No és causa del vianant,0,4,0,4,3,2.1860657507734356,41.444330473151105,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Manana (06-12h),4,Leve,TRUE
2019S007915,2,Eixample,l'Antiga Esquerra de l'Eixample,València,2019,10,Octubre,12,2,Dissabte,Nit,No és causa del vianant,0,0,0,0,2,2.1577267913925,41.3887224899028,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Madrugada (00-06h),0,Leve,FALSE
2019S007917,4,Les Corts,la Maternitat i Sant Ramon,Diagonal / Pius XII,2019,10,Octubre,12,10,Dissabte,Matí,No és causa del vianant,0,2,0,2,2,2.123309721550696,41.38696530721096,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Manana (06-12h),2,Leve,TRUE
2019S007918,8,Nou Barris,Ciutat Meridiana,Agudes,2019,10,Octubre,12,7,Dissabte,Matí,No és causa del vianant,0,1,0,1,3,2.1758148591955635,41.46168538803765,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Manana (06-12h),1,Leve,TRUE
2019S007919,8,Nou Barris,les Roquetes,Turó de les Roquetes,2019,10,Octubre,12,11,Dissabte,Matí,No és causa del vianant,0,2,0,2,1,2.1716103262597155,41.44740813239306,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Manana (06-12h),2,Leve,TRUE
2019S007920,10,Sant Martí,la Vila Olímpica del Poblenou,Doctor Trueta / Joan Miró,2019,10,Octubre,12,14,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.1934637472779257,41.39131083446776,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2019S007921,4,Les Corts,les Corts,Diagonal,2019,10,Octubre,12,15,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.143605937809178,41.39214852796949,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2019S007922,1,Ciutat Vella,el Raval,Joaquín Costa,2019,10,Octubre,10,19,Dijous,Tarda,No és causa del vianant,0,1,0,1,1,2.164508443344491,41.3836059083247,2019_accidents_gu_bcn.csv,FALSE,2019-10-10,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007923,2,Eixample,el Fort Pienc,Alí Bei / Roger de Flor,2019,10,Octubre,12,18,Dissabte,Tarda,No és causa del vianant,0,2,0,2,2,2.179809579139097,41.393113345865935,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Noche (18-24h),2,Leve,TRUE
2019S007924,5,Sarrià-Sant Gervasi,Sarrià,Sarrià a Vallvidrera,2019,10,Octubre,12,18,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.1124241074234056,41.4072437691124,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2019S007925,1,Ciutat Vella,el Barri Gòtic,Canuda,2019,10,Octubre,12,19,Dissabte,Tarda,No és causa del vianant,0,1,0,1,1,2.171495608810805,41.384731827316074,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2019S007926,3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs),2019,10,Octubre,12,20,Dissabte,Tarda,No és causa del vianant,0,1,0,1,2,2.1762001551252848,41.372384977720394,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2019S007927,4,Les Corts,la Maternitat i Sant Ramon,Diagonal / Reina Maria Cristina,2019,10,Octubre,12,23,Dissabte,Nit,Desobeir el senyal del semàfor,0,1,0,1,1,2.126847001504455,41.38778647769132,2019_accidents_gu_bcn.csv,TRUE,2019-10-12,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2019S007928,2,Eixample,la Dreta de l'Eixample,Aragó / Sant Joan,2019,10,Octubre,12,22,Dissabte,Nit,No és causa del vianant,0,2,0,2,3,2.1718440803151253,41.39797586402141,2019_accidents_gu_bcn.csv,FALSE,2019-10-12,sábado,Fin de semana,Noche (18-24h),2,Leve,TRUE
2019S007929,5,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau,2019,10,Octubre,13,3,Diumenge,Nit,No és causa del vianant,0,1,0,1,2,2.1488370231126157,41.3965081952582,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2019S007930,3,Sants-Montjuïc,la Font de la Guatlla,Mineria,2019,10,Octubre,13,5,Diumenge,Nit,No és causa del vianant,0,1,0,1,2,2.140153705841833,41.36710682821931,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Madrugada (00-06h),1,Leve,TRUE
2019S007931,7,Horta-Guinardó,el Carmel,Calderón de la Barca / Segimon,2019,10,Octubre,13,14,Diumenge,Tarda,No és causa del vianant,0,3,0,3,2,2.156702630794842,41.42078885689416,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Tarde (12-18h),3,Leve,TRUE
2019S007932,6,Gràcia,la Salut,Larrard / Mare de Déu de la Salut,2019,10,Octubre,13,15,Diumenge,Tarda,No és causa del vianant,0,1,0,1,2,2.1559093972431502,41.41082421987297,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2019S007933,3,Sants-Montjuïc,Hostafrancs,Corts Catalanes,2019,10,Octubre,13,17,Diumenge,Tarda,No és causa del vianant,0,1,0,1,2,2.147738259110112,41.37440307047538,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2019S007934,4,Les Corts,la Maternitat i Sant Ramon,Arístides Maillol,2019,10,Octubre,13,15,Diumenge,Tarda,No és causa del vianant,0,1,0,1,2,2.1187622834263413,41.37980877027026,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Tarde (12-18h),1,Leve,TRUE
2019S007935,10,Sant Martí,el Camp de l'Arpa del Clot,Freser,2019,10,Octubre,13,18,Diumenge,Tarda,No és causa del vianant,0,1,0,1,3,2.181761931507581,41.414187712303786,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Noche (18-24h),1,Leve,TRUE
2019S007936,2,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal / Calvet,2019,10,Octubre,13,22,Diumenge,Nit,No és causa del vianant,0,2,0,2,2,2.145592155674477,41.392811647373314,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Noche (18-24h),2,Leve,TRUE
2019S007937,7,Horta-Guinardó,Sant Genís dels Agudells,Vall d'Hebron,2019,10,Octubre,13,22,Diumenge,Nit,No és causa del vianant,0,0,1,1,2,2.140981604617331,41.422913215270555,2019_accidents_gu_bcn.csv,FALSE,2019-10-13,domingo,Fin de semana,Noche (18-24h),1,Grave,TRUE
2019S007938,4,Les Corts,la Maternitat i Sant Ramon,Diagonal,2019,10,Octubre,14,9,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.123845729444491,41.38704946583426,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007939,3,Sants-Montjuïc,Hostafrancs,Moianès / Vilardell,2019,10,Octubre,14,10,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.1425382460159432,41.37446279961495,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007940,2,Eixample,la Nova Esquerra de l'Eixample,Rocafort,2019,10,Octubre,14,10,Dilluns,Matí,No és causa del vianant,0,2,0,2,2,2.1534977559056765,41.37896560333585,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Manana (06-12h),2,Leve,TRUE
2019S007941,2,Eixample,el Fort Pienc,Castillejos,2019,10,Octubre,14,9,Dilluns,Matí,No és causa del vianant,0,2,0,2,3,2.1855545900500735,41.40105347238894,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Manana (06-12h),2,Leve,TRUE
2019S007942,3,Sants-Montjuïc,el Poble-sec,Paral·lel / Radas,2019,10,Octubre,14,12,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.161565813972597,41.37489575778713,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007943,7,Horta-Guinardó,el Carmel,Llobregós,2019,10,Octubre,14,13,Dilluns,Matí,No és causa del vianant,0,1,0,1,1,2.1562253992064,41.424542327875265,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007944,6,Gràcia,Vallcarca i els Penitents,Bolívar,2019,10,Octubre,14,12,Dilluns,Matí,No és causa del vianant,1,0,0,1,1,2.145978199420017,41.41060618001977,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),0,Mortal,TRUE
2019S007945,5,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes / Laforja,2019,10,Octubre,14,13,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.150062703136802,41.39960796403066,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007946,10,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Provençals,2019,10,Octubre,14,13,Dilluns,Matí,Creuar per fora pas de vianants,1,1,0,2,2,2.211230585515112,41.40555762700229,2019_accidents_gu_bcn.csv,TRUE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Mortal,TRUE
2019S007947,2,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Mallorca,2019,10,Octubre,14,11,Dilluns,Matí,No és causa del vianant,0,1,0,1,2,2.157369426286056,41.38969357462371,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Manana (06-12h),1,Leve,TRUE
2019S007948,2,Eixample,Sant Antoni,Villarroel / Corts Catalanes,2019,10,Octubre,14,14,Dilluns,Tarda,No és causa del vianant,0,1,0,1,3,2.159704414279064,41.38269017953824,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007949,2,Eixample,la Nova Esquerra de l'Eixample,Sarrià / París,2019,10,Octubre,14,15,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.1476589053017148,41.389666367379625,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007950,3,Sants-Montjuïc,el Poble-sec,Tapioles / Magalhães,2019,10,Octubre,14,16,Dilluns,Tarda,No és causa del vianant,0,2,0,2,2,2.1635203817450313,41.37202931418198,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),2,Leve,TRUE
2019S007951,1,Ciutat Vella,el Raval,Peu de la Creu,2019,10,Octubre,14,17,Dilluns,Tarda,No és causa del vianant,0,1,0,1,1,2.1660849317232485,41.38061372841524,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007952,2,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Valeri Serra,2019,10,Octubre,14,16,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.1589308342657394,41.385950528122294,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007953,10,Sant Martí,el Poblenou,Llacuna / Llull,2019,10,Octubre,14,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,3,2.200540212922547,41.39963623369173,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007954,4,Les Corts,les Corts,Guitard / Caballero,2019,10,Octubre,14,17,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.136811670510544,41.3833975911618,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2019S007955,6,Gràcia,el Camp d'en Grassot i Gràcia Nova,Pau Alsina,2019,10,Octubre,14,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.160371432057825,41.41168545896445,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007956,2,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,2019,10,Octubre,14,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.150921519595414,41.37680024191827,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007957,3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs),2019,10,Octubre,14,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.1672648199361073,41.36090542980383,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007958,5,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Madrazo / Augusta,2019,10,Octubre,14,19,Dilluns,Tarda,No és causa del vianant,0,0,0,0,1,2.149630176329449,41.40094443762651,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),0,Leve,FALSE
2019S007959,4,Les Corts,la Maternitat i Sant Ramon,Josep Sunyol i Garriga,2019,10,Octubre,14,18,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.111111726026383,41.3770354484101,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007960,5,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Balmes / Gràcia,2019,10,Octubre,14,20,Dilluns,Tarda,No és causa del vianant,0,2,0,2,1,2.15190696084632,41.3973738674481,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),2,Leve,TRUE
2019S007961,6,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sardenya / Còrsega,2019,10,Octubre,14,21,Dilluns,Tarda,No és causa del vianant,0,1,0,1,2,2.1705058293953083,41.4053056310828,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
2019S007962,6,Gràcia,el Camp d'en Grassot i Gràcia Nova,Rosselló,2019,10,Octubre,14,22,Dilluns,Nit,No és causa del vianant,0,1,0,1,2,2.171013127303712,41.403834416927225,2019_accidents_gu_bcn.csv,FALSE,2019-10-14,lunes,Laborable,Noche (18-24h),1,Leve,TRUE
